-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2020 through 12/31/2020 
Location: Regional 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = na meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
QV2M MERRA2 1/2x1/2 Specific Humidity at 2 Meters (g/kg) 
WS10M_RANGE MERRA2 1/2x1/2 Wind Speed Range at 10 Meters (m/s) 
KT SRB/FLASHFlux 1/2x1/2 Insolation Clearness Index (dimensionless) 
CLRSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 Clear Sky Insolation Incident on a Horizontal Surface (kW-hr/m^2/day) 
ALLSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 All Sky Insolation Incident on a Horizontal Surface (kW-hr/m^2/day) 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
WS10M MERRA2 1/2x1/2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,QV2M,WS10M_RANGE,WS10M,ALLSKY_SFC_SW_DWN,PRECTOT,KT,CLRSKY_SFC_SW_DWN
34.75,-97.25,2020,05,14,   15.31,    3.16,    7.11,              6.71,    1.70,              0.60,              7.67
34.75,-96.75,2020,05,14,   15.39,    3.42,    6.73,              5.76,    0.94,              0.52,-999
35.25,-101.25,2020,05,14,    6.27,    7.20,    4.29,              8.17,    0.00,              0.74,              8.20
35.25,-100.75,2020,05,14,    7.49,    8.22,    4.31,              8.04,    0.01,              0.72,              8.09
35.25,-100.25,2020,05,14,    9.20,    7.23,    4.90,              8.04,    0.17,              0.72,              8.09
35.25,-99.75,2020,05,14,   11.23,    4.86,    6.07,              7.70,    0.58,              0.69,              7.94
35.25,-99.25,2020,05,14,   13.20,    3.62,    7.18,              7.70,    1.15,              0.69,              7.94
35.25,-98.75,2020,05,14,   14.48,    4.05,    7.75,              6.11,    1.65,              0.55,-999
35.25,-98.25,2020,05,14,   15.01,    4.72,    7.58,              6.11,    1.90,              0.55,-999
35.25,-97.75,2020,05,14,   15.22,    4.63,    7.35,              6.31,    1.67,              0.57,-999
35.25,-97.25,2020,05,14,   15.29,    4.24,    7.21,              6.31,    1.47,              0.57,-999
35.25,-96.75,2020,05,14,   15.32,    4.09,    6.94,              5.84,    0.60,              0.53,-999
35.75,-101.25,2020,05,14,    6.81,    7.02,    3.83,              8.17,    0.00,              0.74,              8.20
35.75,-100.75,2020,05,14,    7.80,    9.09,    4.37,              8.04,    0.01,              0.72,              8.09
35.75,-100.25,2020,05,14,    9.04,    9.12,    4.73,              8.04,    0.07,              0.72,              8.09
35.75,-99.75,2020,05,14,   10.67,    7.33,    5.47,              7.70,    0.28,              0.69,              7.94
35.75,-99.25,2020,05,14,   12.50,    5.65,    6.60,              7.70,    0.71,              0.69,              7.94
35.75,-98.75,2020,05,14,   14.07,    6.56,    7.55,              6.11,    1.36,              0.55,-999
35.75,-98.25,2020,05,14,   14.78,    6.32,    7.57,              6.11,    1.34,              0.55,-999
35.75,-97.75,2020,05,14,   15.09,    5.60,    7.37,              6.31,    1.06,              0.57,-999
35.75,-97.25,2020,05,14,   15.21,    4.96,    7.22,              6.31,    0.97,              0.57,-999
35.75,-96.75,2020,05,14,   15.26,    4.29,    7.02,              5.84,    0.65,              0.53,-999
36.25,-101.25,2020,05,14,    7.33,    6.48,    4.26,              8.04,    0.00,              0.73,              8.15
36.25,-100.75,2020,05,14,    8.17,    7.77,    4.70,              7.98,    0.02,              0.72,              8.06
36.25,-100.25,2020,05,14,    8.99,    8.69,    5.07,              7.98,    0.05,              0.72,              8.06
36.25,-99.75,2020,05,14,   10.07,    9.49,    5.36,              7.86,    0.24,              0.71,              7.98
36.25,-99.25,2020,05,14,   11.54,    9.18,    5.80,              7.86,    0.66,              0.71,              7.98
36.25,-98.75,2020,05,14,   13.36,    7.90,    6.62,              6.46,    1.35,              0.58,-999
36.25,-98.25,2020,05,14,   14.50,    7.48,    7.14,              6.46,    0.87,              0.58,-999
36.25,-97.75,2020,05,14,   14.93,    6.74,    7.29,              6.19,    0.67,              0.56,-999
36.25,-97.25,2020,05,14,   15.09,    5.75,    7.31,              6.19,    0.74,              0.56,-999
36.25,-96.75,2020,05,14,   15.19,    4.48,    7.07,              6.66,    1.26,              0.60,-999
36.75,-101.25,2020,05,14,    7.41,    5.54,    4.65,              8.04,    0.03,              0.73,              8.15
36.75,-100.75,2020,05,14,    8.25,    5.53,    4.68,              7.98,    0.06,              0.72,              8.06
36.75,-100.25,2020,05,14,    9.00,    6.94,    5.03,              7.98,    0.07,              0.72,              8.06
36.75,-99.75,2020,05,14,    9.80,    7.94,    5.36,              7.86,    0.14,              0.71,              7.98
36.75,-99.25,2020,05,14,   10.85,    8.41,    5.47,              7.86,    0.32,              0.71,              7.98
36.75,-98.75,2020,05,14,   12.40,    9.14,    5.40,              6.46,    0.64,              0.58,-999
36.75,-98.25,2020,05,14,   14.12,    8.35,    6.21,              6.46,    0.73,              0.58,-999
36.75,-97.75,2020,05,14,   14.76,    7.40,    6.90,              6.19,    0.67,              0.56,-999
36.75,-97.25,2020,05,14,   14.98,    6.41,    7.37,              6.19,    1.36,              0.56,-999
36.75,-96.75,2020,05,14,   15.16,    5.13,    7.24,              6.66,    3.90,              0.60,-999
37.25,-101.25,2020,05,14,    7.35,    4.88,    4.86,              7.93,    0.25,              0.72,              8.11
37.25,-100.75,2020,05,14,    8.19,    4.84,    4.77,              7.20,    0.38,              0.65,-999
37.25,-100.25,2020,05,14,    9.08,    6.43,    4.75,              7.20,    0.39,              0.65,-999
37.25,-99.75,2020,05,14,    9.95,    7.62,    4.80,              7.37,    0.34,              0.67,              7.99
37.25,-99.25,2020,05,14,   10.82,    7.86,    5.06,              7.37,    0.36,              0.67,              7.99
37.25,-98.75,2020,05,14,   11.82,    7.38,    5.43,              6.76,    0.71,              0.61,              7.87
37.25,-98.25,2020,05,14,   13.46,    9.07,    5.67,              6.76,    2.43,              0.61,              7.87
37.25,-97.75,2020,05,14,   14.37,    9.70,    6.30,              6.80,    1.97,              0.61,-999
37.25,-97.25,2020,05,14,   14.89,    8.27,    7.40,              6.80,    3.86,              0.61,-999
37.25,-96.75,2020,05,14,   15.19,    6.05,    7.70,              6.30,    9.71,              0.57,              7.63
32.75,-101.25,2020,05,15,   13.06,    6.86,    5.66,              3.44,   12.35,              0.31,-999
32.75,-100.75,2020,05,15,   13.27,    8.88,    5.49,              5.31,   11.80,              0.48,-999
32.75,-100.25,2020,05,15,   13.54,    7.94,    5.47,              5.31,    8.92,              0.48,-999
32.75,-99.75,2020,05,15,   14.19,    7.11,    5.26,              6.43,    9.23,              0.58,-999
32.75,-99.25,2020,05,15,   15.06,    6.66,    5.06,              6.43,   14.45,              0.58,-999
32.75,-98.75,2020,05,15,   15.60,    5.83,    5.23,              6.33,   22.49,              0.57,-999
32.75,-98.25,2020,05,15,   15.52,    5.39,    4.96,              6.33,   22.03,              0.57,-999
32.75,-97.75,2020,05,15,   15.39,    4.34,    4.72,              5.51,   22.99,              0.50,-999
32.75,-97.25,2020,05,15,   15.36,    3.70,    4.64,              5.51,   17.73,              0.50,-999
32.75,-96.75,2020,05,15,   15.45,    3.17,    4.49,              4.22,    9.97,              0.38,-999
33.25,-101.25,2020,05,15,   11.94,    5.02,    4.92,              3.59,   10.48,              0.32,-999
33.25,-100.75,2020,05,15,   12.71,    4.90,    4.79,              3.55,   10.25,              0.32,-999
33.25,-100.25,2020,05,15,   13.53,    4.84,    4.78,              3.55,    9.02,              0.32,-999
33.25,-99.75,2020,05,15,   14.45,    4.71,    4.82,              6.43,   10.58,              0.58,-999
33.25,-99.25,2020,05,15,   15.33,    5.67,    5.03,              6.43,   15.56,              0.58,-999
33.25,-98.75,2020,05,15,   15.76,    5.07,    5.33,              6.99,   21.42,              0.63,-999
33.25,-98.25,2020,05,15,   15.68,    4.94,    5.11,              6.99,   19.20,              0.63,-999
33.25,-97.75,2020,05,15,   15.45,    5.02,    4.99,              5.69,   18.60,              0.51,-999
33.25,-97.25,2020,05,15,   15.38,    4.25,    4.99,              5.69,   13.59,              0.51,-999
33.25,-96.75,2020,05,15,   15.48,    3.63,    4.83,              4.21,    7.56,              0.38,-999
33.75,-101.25,2020,05,15,   10.04,    6.11,    4.46,              3.59,    6.30,              0.32,-999
33.75,-100.75,2020,05,15,   11.28,    4.41,    4.16,              3.55,    7.36,              0.32,-999
33.75,-100.25,2020,05,15,   12.85,    3.53,    4.02,              3.55,    9.50,              0.32,-999
33.75,-99.75,2020,05,15,   14.40,    3.55,    4.19,              6.43,   14.47,              0.58,-999
33.75,-99.25,2020,05,15,   15.54,    4.14,    4.71,              6.43,   21.03,              0.58,-999
33.75,-98.75,2020,05,15,   15.91,    4.33,    5.16,              6.99,   24.99,              0.63,-999
33.75,-98.25,2020,05,15,   15.82,    4.08,    5.12,              6.99,   21.63,              0.63,-999
33.75,-97.75,2020,05,15,   15.59,    4.78,    5.17,              5.69,   19.17,              0.51,-999
33.75,-97.25,2020,05,15,   15.48,    4.75,    5.25,              5.69,   14.53,              0.51,-999
33.75,-96.75,2020,05,15,   15.54,    4.17,    5.01,              4.21,   10.20,              0.38,-999
34.25,-101.25,2020,05,15,    8.21,    8.27,    4.36,              7.44,    3.01,              0.67,-999
34.25,-100.75,2020,05,15,    9.48,    5.68,    3.95,              6.71,    4.52,              0.60,-999
34.25,-100.25,2020,05,15,   11.35,    4.57,    3.70,              6.71,    8.95,              0.60,-999
34.25,-99.75,2020,05,15,   13.43,    3.48,    3.95,              6.48,   16.82,              0.58,              7.80
34.25,-99.25,2020,05,15,   15.18,    3.31,    4.59,              6.48,   25.64,              0.58,              7.80
34.25,-98.75,2020,05,15,   15.91,    4.14,    5.04,              5.57,   29.88,              0.50,-999
34.25,-98.25,2020,05,15,   15.91,    3.90,    5.05,              5.57,   28.74,              0.50,-999
34.25,-97.75,2020,05,15,   15.74,    4.67,    5.17,              3.28,   25.75,              0.29,-999
34.25,-97.25,2020,05,15,   15.60,    5.04,    5.30,              3.28,   20.71,              0.29,-999
34.25,-96.75,2020,05,15,   15.54,    4.81,    5.05,              1.76,   16.96,              0.16,-999
34.75,-101.25,2020,05,15,    8.00,    7.28,    4.36,              7.44,    1.67,              0.67,-999
34.75,-100.75,2020,05,15,    9.10,    5.00,    3.90,              6.71,    2.40,              0.60,-999
34.75,-100.25,2020,05,15,   10.51,    4.84,    3.58,              6.71,    5.94,              0.60,-999
34.75,-99.75,2020,05,15,   12.25,    4.83,    3.84,              6.48,   12.65,              0.58,              7.80
34.75,-99.25,2020,05,15,   14.08,    3.95,    4.65,              6.48,   20.64,              0.58,              7.80
34.75,-98.75,2020,05,15,   15.47,    3.46,    5.20,              5.57,   25.75,              0.50,-999
34.75,-98.25,2020,05,15,   15.83,    3.78,    5.23,              5.57,   28.94,              0.50,-999
34.75,-97.75,2020,05,15,   15.81,    4.65,    5.35,              3.28,   29.06,              0.29,-999
34.75,-97.25,2020,05,15,   15.66,    5.13,    5.50,              3.28,   25.74,              0.29,-999
34.75,-96.75,2020,05,15,   15.51,    5.23,    5.27,              1.76,   23.26,              0.16,-999
35.25,-101.25,2020,05,15,    9.24,    5.49,    4.22,              6.83,    1.39,              0.61,-999
35.25,-100.75,2020,05,15,   10.04,    3.49,    3.85,              7.35,    1.20,              0.66,-999
35.25,-100.25,2020,05,15,   10.84,    3.12,    3.57,              7.35,    2.31,              0.66,-999
35.25,-99.75,2020,05,15,   11.82,    4.43,    3.65,              6.59,    5.06,              0.59,-999
35.25,-99.25,2020,05,15,   13.08,    4.36,    4.37,              6.59,    8.94,              0.59,-999
35.25,-98.75,2020,05,15,   14.60,    2.75,    5.21,              4.70,   12.55,              0.42,-999
35.25,-98.25,2020,05,15,   15.47,    4.08,    5.45,              4.70,   16.56,              0.42,-999
35.25,-97.75,2020,05,15,   15.70,    4.87,    5.66,              2.78,   18.76,              0.25,-999
35.25,-97.25,2020,05,15,   15.66,    5.43,    5.80,              2.78,   19.46,              0.25,-999
35.25,-96.75,2020,05,15,   15.53,    5.61,    5.57,              1.12,   22.29,              0.10,-999
35.75,-101.25,2020,05,15,   10.43,    6.29,    3.90,              6.83,    1.28,              0.61,-999
35.75,-100.75,2020,05,15,   10.98,    4.16,    3.70,              7.35,    0.71,              0.66,-999
35.75,-100.25,2020,05,15,   11.52,    3.64,    3.61,              7.35,    0.54,              0.66,-999
35.75,-99.75,2020,05,15,   12.10,    3.41,    3.60,              6.59,    0.87,              0.59,-999
35.75,-99.25,2020,05,15,   12.85,    5.23,    3.84,              6.59,    1.67,              0.59,-999
35.75,-98.75,2020,05,15,   13.92,    4.20,    4.60,              4.70,    2.84,              0.42,-999
35.75,-98.25,2020,05,15,   14.98,    4.31,    5.15,              4.70,    4.23,              0.42,-999
35.75,-97.75,2020,05,15,   15.45,    5.36,    5.56,              2.78,    5.23,              0.25,-999
35.75,-97.25,2020,05,15,   15.58,    6.01,    5.83,              2.78,    7.25,              0.25,-999
35.75,-96.75,2020,05,15,   15.50,    6.15,    5.75,              1.12,   12.69,              0.10,-999
36.25,-101.25,2020,05,15,   10.65,    3.76,    4.12,              5.29,    1.11,              0.48,-999
36.25,-100.75,2020,05,15,   11.13,    3.85,    3.98,              6.55,    0.48,              0.59,-999
36.25,-100.25,2020,05,15,   11.69,    4.15,    3.77,              6.55,    0.21,              0.59,-999
36.25,-99.75,2020,05,15,   12.33,    4.61,    3.55,              6.52,    0.20,              0.59,-999
36.25,-99.25,2020,05,15,   13.05,    5.49,    3.39,              6.52,    0.37,              0.59,-999
36.25,-98.75,2020,05,15,   13.84,    5.49,    3.72,              6.24,    0.66,              0.56,-999
36.25,-98.25,2020,05,15,   14.75,    4.77,    4.38,              6.24,    0.92,              0.56,-999
36.25,-97.75,2020,05,15,   15.21,    5.87,    5.09,              5.22,    0.82,              0.47,              7.65
36.25,-97.25,2020,05,15,   15.40,    6.87,    5.59,              5.22,    1.91,              0.47,              7.65
36.25,-96.75,2020,05,15,   15.37,    7.31,    5.75,              2.35,    6.08,              0.21,-999
36.75,-101.25,2020,05,15,   10.37,    3.11,    4.52,              5.29,    1.03,              0.48,-999
36.75,-100.75,2020,05,15,   10.82,    2.75,    4.57,              6.55,    0.63,              0.59,-999
36.75,-100.25,2020,05,15,   11.42,    2.77,    4.42,              6.55,    0.45,              0.59,-999
36.75,-99.75,2020,05,15,   12.18,    3.37,    4.18,              6.52,    0.41,              0.59,-999
36.75,-99.25,2020,05,15,   13.06,    3.66,    3.96,              6.52,    0.47,              0.59,-999
36.75,-98.75,2020,05,15,   13.96,    3.85,    3.88,              6.24,    0.59,              0.56,-999
36.75,-98.25,2020,05,15,   14.71,    4.49,    4.17,              6.24,    1.52,              0.56,-999
36.75,-97.75,2020,05,15,   15.03,    5.51,    4.78,              5.22,    1.12,              0.47,              7.65
36.75,-97.25,2020,05,15,   15.18,    6.66,    5.24,              5.22,    2.52,              0.47,              7.65
36.75,-96.75,2020,05,15,   15.19,    7.50,    5.46,              2.35,    8.04,              0.21,-999
37.25,-101.25,2020,05,15,   10.42,    3.39,    4.98,              6.48,    2.96,              0.58,-999
37.25,-100.75,2020,05,15,   10.94,    3.22,    5.19,              6.75,    2.30,              0.61,-999
37.25,-100.25,2020,05,15,   11.48,    3.46,    5.20,              6.75,    1.92,              0.61,-999
37.25,-99.75,2020,05,15,   12.10,    3.31,    5.11,              7.16,    1.81,              0.65,-999
37.25,-99.25,2020,05,15,   12.78,    2.92,    4.95,              7.16,    1.87,              0.65,-999
37.25,-98.75,2020,05,15,   13.56,    3.46,    4.71,              7.12,    1.93,              0.64,-999
37.25,-98.25,2020,05,15,   14.26,    4.84,    4.40,              7.12,    3.68,              0.64,-999
37.25,-97.75,2020,05,15,   14.61,    6.21,    4.52,              6.92,    3.18,              0.62,              7.65
37.25,-97.25,2020,05,15,   14.81,    6.53,    4.77,              6.92,    5.51,              0.62,              7.65
37.25,-96.75,2020,05,15,   14.88,    6.64,    4.98,              6.31,   12.93,              0.57,              7.60
32.75,-101.25,2020,05,16,    9.93,    4.30,    3.78,              7.79,    1.44,              0.70,              7.97
32.75,-100.75,2020,05,16,    9.96,    5.18,    3.53,              4.31,    1.14,              0.39,-999
