LAT,LON,YEAR,MO,DY,Humidity,Wind Speed, Sky Insolation on a Horizontal Surface (kW-hr/m^2/day) ,Precipitation mm/day
35.25,-98.75,2020,8,27,15.02,3.35,6.47,0.26
35.25,-98.25,2020,8,27,15.92,2.82,6.47,1.49
35.25,-97.75,2020,8,27,16.28,2.17,6.09,3.71
35.25,-97.25,2020,8,27,16.41,1.71,6.09,4.23
35.25,-96.75,2020,8,27,16.36,1.71,3.94,2.79
35.75,-101.25,2020,8,27,9.88,4.98,7.06,0
35.75,-100.75,2020,8,27,11.21,4.86,6.97,0
35.75,-100.25,2020,8,27,12.18,4.45,6.97,0
35.75,-99.75,2020,8,27,12.9,4.04,6.81,0
35.75,-99.25,2020,8,27,13.51,3.72,6.81,0.01
35.75,-98.75,2020,8,27,14.23,3.4,6.47,0.07
35.75,-98.25,2020,8,27,15.33,2.89,6.47,0.42
35.75,-97.75,2020,8,27,15.91,2.38,6.09,1.18
35.75,-97.25,2020,8,27,16.24,2.07,6.09,1.67
35.75,-96.75,2020,8,27,16.34,2,3.94,1.75
36.25,-101.25,2020,8,27,9.25,4.85,6.99,0
36.25,-100.75,2020,8,27,10.67,5.02,6.94,0
36.25,-100.25,2020,8,27,11.78,4.92,6.94,0
36.25,-99.75,2020,8,27,12.53,4.62,6.89,0
36.25,-99.25,2020,8,27,13.11,4.24,6.89,0
36.25,-98.75,2020,8,27,13.87,3.74,6.72,0.01
36.25,-98.25,2020,8,27,15.05,3.06,6.72,0.07
36.25,-97.75,2020,8,27,15.8,2.6,6.42,0.16
36.25,-97.25,2020,8,27,16.25,2.42,6.42,0.44
36.25,-96.75,2020,8,27,16.42,2.31,5.33,1.05
36.75,-101.25,2020,8,27,8.88,4.99,6.99,0
36.75,-100.75,2020,8,27,10.23,5.25,6.94,0
36.75,-100.25,2020,8,27,11.45,5.24,6.94,0
36.75,-99.75,2020,8,27,12.33,5.01,6.89,0
36.75,-99.25,2020,8,27,12.98,4.61,6.89,0
36.75,-98.75,2020,8,27,13.8,4.04,6.72,0
36.75,-98.25,2020,8,27,14.84,3.33,6.72,0.03
36.75,-97.75,2020,8,27,15.65,2.87,6.42,0.02
36.75,-97.25,2020,8,27,16.18,2.7,6.42,0.12
36.75,-96.75,2020,8,27,16.42,2.54,5.33,0.51
37.25,-101.25,2020,8,27,8.89,5.16,6.85,0
37.25,-100.75,2020,8,27,9.95,5.42,-999,0
37.25,-100.25,2020,8,27,11.12,5.42,-999,0
37.25,-99.75,2020,8,27,12.08,5.21,6.87,0
37.25,-99.25,2020,8,27,12.8,4.86,6.87,0
37.25,-98.75,2020,8,27,13.53,4.37,6.82,0
37.25,-98.25,2020,8,27,14.36,3.75,6.82,0
37.25,-97.75,2020,8,27,15.15,3.26,6.62,0.01
37.25,-97.25,2020,8,27,15.79,3.02,6.62,0.04
37.25,-96.75,2020,8,27,16.15,2.83,5.94,0.2
32.75,-101.25,2020,8,28,9.27,5.11,-999,0
32.75,-100.75,2020,8,28,9.86,5.07,-999,0
32.75,-100.25,2020,8,28,10.62,4.95,-999,0
32.75,-99.75,2020,8,28,11.52,4.83,-999,0
32.75,-99.25,2020,8,28,12.46,4.72,-999,0
32.75,-98.75,2020,8,28,13.26,4.63,-999,0
32.75,-98.25,2020,8,28,13.99,4.36,-999,0
32.75,-97.75,2020,8,28,14.64,4.23,-999,0
32.75,-97.25,2020,8,28,15.29,4.08,-999,0.01
32.75,-96.75,2020,8,28,16.06,4.08,-999,0.11
33.25,-101.25,2020,8,28,8.61,5.16,-999,0
33.25,-100.75,2020,8,28,9.25,5.01,-999,0
33.25,-100.25,2020,8,28,10.05,4.82,-999,0
33.25,-99.75,2020,8,28,11.09,4.62,-999,0
33.25,-99.25,2020,8,28,12.29,4.44,-999,0
33.25,-98.75,2020,8,28,13.41,4.25,-999,0
33.25,-98.25,2020,8,28,14.36,4.05,-999,0
33.25,-97.75,2020,8,28,15.04,3.99,-999,0
33.25,-97.25,2020,8,28,15.89,3.83,-999,0.01
33.25,-96.75,2020,8,28,16.88,3.84,-999,0.06
33.75,-101.25,2020,8,28,8.07,5.43,-999,0
33.75,-100.75,2020,8,28,8.74,5.06,-999,0
33.75,-100.25,2020,8,28,9.6,4.73,-999,0
33.75,-99.75,2020,8,28,10.77,4.49,-999,0
33.75,-99.25,2020,8,28,12.18,4.29,-999,0
33.75,-98.75,2020,8,28,13.53,4.02,-999,0
33.75,-98.25,2020,8,28,14.58,3.87,-999,0
33.75,-97.75,2020,8,28,15.3,3.88,-999,0
33.75,-97.25,2020,8,28,16.23,3.7,-999,0
33.75,-96.75,2020,8,28,17.31,3.61,-999,0.04
34.25,-101.25,2020,8,28,7.7,5.68,-999,0
34.25,-100.75,2020,8,28,8.4,5.03,-999,0
34.25,-100.25,2020,8,28,9.38,4.58,-999,0
34.25,-99.75,2020,8,28,10.65,4.37,-999,0
34.25,-99.25,2020,8,28,12.09,4.24,-999,0
34.25,-98.75,2020,8,28,13.41,3.98,-999,0
34.25,-98.25,2020,8,28,14.45,3.78,-999,0
34.25,-97.75,2020,8,28,15.2,3.76,-999,0
34.25,-97.25,2020,8,28,16.04,3.58,-999,0
34.25,-96.75,2020,8,28,17.01,3.42,-999,0.01
34.75,-101.25,2020,8,28,7.58,5.57,-999,0
34.75,-100.75,2020,8,28,8.17,4.91,-999,0
34.75,-100.25,2020,8,28,9.19,4.55,-999,0
34.75,-99.75,2020,8,28,10.54,4.41,-999,0
34.75,-99.25,2020,8,28,11.96,4.34,-999,0
34.75,-98.75,2020,8,28,13.1,4.17,-999,0
34.75,-98.25,2020,8,28,14.02,3.85,-999,0
34.75,-97.75,2020,8,28,14.84,3.65,-999,0
34.75,-97.25,2020,8,28,15.58,3.38,-999,0
34.75,-96.75,2020,8,28,16.36,3.25,-999,0
35.25,-101.25,2020,8,28,7.77,5.28,-999,0
35.25,-100.75,2020,8,28,8.07,4.93,-999,0
35.25,-100.25,2020,8,28,8.95,4.72,-999,0
35.25,-99.75,2020,8,28,10.28,4.57,-999,0
35.25,-99.25,2020,8,28,11.74,4.44,-999,0
35.25,-98.75,2020,8,28,12.81,4.28,-999,0
35.25,-98.25,2020,8,28,13.61,3.89,-999,0
35.25,-97.75,2020,8,28,14.44,3.53,-999,0
35.25,-97.25,2020,8,28,15.16,3.14,-999,0
35.25,-96.75,2020,8,28,15.76,2.98,-999,0
35.75,-101.25,2020,8,28,8.24,4.91,-999,0.07
35.75,-100.75,2020,8,28,8.3,4.58,-999,0.02
35.75,-100.25,2020,8,28,8.91,4.42,-999,0.01
35.75,-99.75,2020,8,28,10.07,4.33,-999,0
35.75,-99.25,2020,8,28,11.5,4.29,-999,0
35.75,-98.75,2020,8,28,12.65,4.12,-999,0
35.75,-98.25,2020,8,28,13.61,3.67,-999,0
35.75,-97.75,2020,8,28,14.4,3.27,-999,0
35.75,-97.25,2020,8,28,14.89,2.94,-999,0
35.75,-96.75,2020,8,28,15.13,2.79,-999,0
36.25,-101.25,2020,8,28,8.93,4.56,-999,1.07
36.25,-100.75,2020,8,28,8.97,3.7,-999,0.29
36.25,-100.25,2020,8,28,9.38,3.62,-999,0.05
36.25,-99.75,2020,8,28,10.28,3.89,-999,0.03
36.25,-99.25,2020,8,28,11.59,4.07,-999,0.03
36.25,-98.75,2020,8,28,12.95,3.92,-999,0.03
36.25,-98.25,2020,8,28,14.17,3.46,-999,0.01
36.25,-97.75,2020,8,28,14.77,3.08,-999,0.01
36.25,-97.25,2020,8,28,14.82,2.85,-999,0
36.25,-96.75,2020,8,28,14.62,2.74,-999,0
36.75,-101.25,2020,8,28,9.45,4.73,-999,3.25
36.75,-100.75,2020,8,28,9.73,3.74,-999,1.43
36.75,-100.25,2020,8,28,10.15,3.78,-999,0.62
36.75,-99.75,2020,8,28,10.95,4.06,-999,0.35
36.75,-99.25,2020,8,28,12.14,4.18,-999,0.29
36.75,-98.75,2020,8,28,13.46,4.03,-999,0.19
36.75,-98.25,2020,8,28,14.39,3.6,-999,0.07
36.75,-97.75,2020,8,28,14.73,3.18,-999,0.05
36.75,-97.25,2020,8,28,14.62,2.81,-999,0.04
36.75,-96.75,2020,8,28,14.35,2.52,-999,0.04
37.25,-101.25,2020,8,28,9.8,5.4,-999,6.76
37.25,-100.75,2020,8,28,10.22,4.51,-999,4.59
37.25,-100.25,2020,8,28,10.7,4.16,-999,2.84
37.25,-99.75,2020,8,28,11.47,4.33,-999,1.56
37.25,-99.25,2020,8,28,12.49,4.4,-999,0.78
37.25,-98.75,2020,8,28,13.47,4.2,-999,0.44
37.25,-98.25,2020,8,28,13.84,3.72,-999,0.34
37.25,-97.75,2020,8,28,14.04,3.23,-999,0.29
37.25,-97.25,2020,8,28,14.1,2.72,-999,0.34
37.25,-96.75,2020,8,28,14.04,2.25,-999,0.58
32.75,-101.25,2020,8,29,11.03,3.21,6.9,0.11
32.75,-100.75,2020,8,29,11.51,2.99,6.9,0.07
32.75,-100.25,2020,8,29,12.01,3.09,6.9,0.05
32.75,-99.75,2020,8,29,12.5,3.69,6.83,0.1
32.75,-99.25,2020,8,29,13.02,4.09,6.83,0.29
32.75,-98.75,2020,8,29,13.69,4.3,6.66,0.78
32.75,-98.25,2020,8,29,14.93,4.14,6.66,2.95
32.75,-97.75,2020,8,29,16.34,4.62,6.62,3.34
32.75,-97.25,2020,8,29,17.18,5.02,6.62,5.38
32.75,-96.75,2020,8,29,17.58,4.94,6.63,9.15
33.25,-101.25,2020,8,29,11.01,3.67,6.83,0.72
33.25,-100.75,2020,8,29,11.5,3.78,6.84,0.72
33.25,-100.25,2020,8,29,11.98,4.32,6.84,0.62
33.25,-99.75,2020,8,29,12.46,4.7,6.7,0.63
33.25,-99.25,2020,8,29,12.99,4.65,6.7,0.98
33.25,-98.75,2020,8,29,13.66,4.19,6.55,1.85
33.25,-98.25,2020,8,29,14.78,3.09,6.55,3.77
33.25,-97.75,2020,8,29,16.03,3.59,6.44,4.86
33.25,-97.25,2020,8,29,17.12,4.74,6.44,7.99
33.25,-96.75,2020,8,29,18.14,4.87,6.5,13.84
33.75,-101.25,2020,8,29,11.46,4.13,6.83,2.92
33.75,-100.75,2020,8,29,12,4.59,6.84,3.47
33.75,-100.25,2020,8,29,12.38,5.11,6.84,3.3
33.75,-99.75,2020,8,29,12.74,5.29,6.7,2.95
33.75,-99.25,2020,8,29,13.22,5.08,6.7,3.04
33.75,-98.75,2020,8,29,13.92,4.64,6.55,4.29
33.75,-98.25,2020,8,29,15.01,3.63,6.55,5.9
33.75,-97.75,2020,8,29,16.01,2.64,6.44,7.05
33.75,-97.25,2020,8,29,17.13,3.26,6.44,8.71
33.75,-96.75,2020,8,29,18.55,4.08,6.5,14.34
34.25,-101.25,2020,8,29,12.42,4.56,5.98,8.01
34.25,-100.75,2020,8,29,12.85,4.94,5.47,9.2
34.25,-100.25,2020,8,29,13.04,5.32,5.47,9.15
34.25,-99.75,2020,8,29,13.17,5.44,5.99,8
34.25,-99.25,2020,8,29,13.45,5.22,5.99,6.76
34.25,-98.75,2020,8,29,14.09,4.75,6.12,7.27
34.25,-98.25,2020,8,29,15.31,4.21,6.12,8.51
34.25,-97.75,2020,8,29,16.31,3.67,6.41,9.29
34.25,-97.25,2020,8,29,17.36,3.24,6.41,8.56
34.25,-96.75,2020,8,29,18.69,3.49,5.75,12.06
34.75,-101.25,2020,8,29,13.31,4.73,5.98,14.42
34.75,-100.75,2020,8,29,13.41,5.02,5.47,14.83
34.75,-100.25,2020,8,29,13.36,5.34,5.47,14.52
34.75,-99.75,2020,8,29,13.31,5.46,5.99,12.68
34.75,-99.25,2020,8,29,13.45,5.26,5.99,10.03
34.75,-98.75,2020,8,29,14.03,4.84,6.12,8.83
34.75,-98.25,2020,8,29,15.4,4.43,6.12,8.92
34.75,-97.75,2020,8,29,16.66,4.05,6.41,9.21
34.75,-97.25,2020,8,29,17.7,3.71,6.41,8.18
34.75,-96.75,2020,8,29,18.66,3.52,5.75,10.58
35.25,-101.25,2020,8,29,13.69,4.88,6.03,17.06
35.25,-100.75,2020,8,29,13.47,5.08,3.78,15.66
35.25,-100.25,2020,8,29,13.18,5.36,3.78,14.54
35.25,-99.75,2020,8,29,13.01,5.44,2.44,12.38
35.25,-99.25,2020,8,29,13.14,5.23,2.44,9.25
35.25,-98.75,2020,8,29,13.77,4.94,3.94,6.63
35.25,-98.25,2020,8,29,15.21,4.57,3.94,5.66
35.25,-97.75,2020,8,29,16.69,4.09,5.7,5.67
35.25,-97.25,2020,8,29,17.89,3.66,5.7,6.32
35.25,-96.75,2020,8,29,18.71,3.44,4.26,9.17
35.75,-101.25,2020,8,29,13.6,5.17,6.03,13.95
35.75,-100.75,2020,8,29,13.27,5.28,3.78,11.83
35.75,-100.25,2020,8,29,12.92,5.3,3.78,10.43
35.75,-99.75,2020,8,29,12.74,5.22,2.44,8.62
35.75,-99.25,2020,8,29,12.93,5.03,2.44,6.11
35.75,-98.75,2020,8,29,13.67,4.91,3.94,3.42
35.75,-98.25,2020,8,29,15,4.52,3.94,2.18
35.75,-97.75,2020,8,29,16.38,4.01,5.7,1.91
35.75,-97.25,2020,8,29,17.54,3.49,5.7,2.73
35.75,-96.75,2020,8,29,18.27,3.21,4.26,4.41
36.25,-101.25,2020,8,29,13.2,5.65,3.29,9.59
36.25,-100.75,2020,8,29,13.05,5.69,3.52,7.35
36.25,-100.25,2020,8,29,12.89,5.3,3.52,6.07
36.25,-99.75,2020,8,29,12.86,4.89,2.98,4.96
36.25,-99.25,2020,8,29,13.07,4.8,2.98,3.57
36.25,-98.75,2020,8,29,13.65,4.83,2.37,1.76
36.25,-98.25,2020,8,29,14.61,4.65,2.37,0.86
36.25,-97.75,2020,8,29,15.66,4.36,2.25,0.63
36.25,-97.25,2020,8,29,16.61,3.94,2.25,0.61
36.25,-96.75,2020,8,29,17.2,3.68,2.67,0.72
36.75,-101.25,2020,8,29,12.79,5.52,3.29,6.38
36.75,-100.75,2020,8,29,12.85,5.45,3.52,4.13
36.75,-100.25,2020,8,29,12.88,5.1,3.52,2.94
36.75,-99.75,2020,8,29,12.89,4.94,2.98,2.47
36.75,-99.25,2020,8,29,12.95,5.05,2.98,2.45
36.75,-98.75,2020,8,29,13.18,5.18,2.37,2.77
36.75,-98.25,2020,8,29,13.7,5.24,2.37,2.11
36.75,-97.75,2020,8,29,14.38,5.17,2.25,2.59
36.75,-97.25,2020,8,29,15.11,4.99,2.25,2.74
36.75,-96.75,2020,8,29,15.61,4.73,2.67,2.68
37.25,-101.25,2020,8,29,12.42,4.83,2.96,5.79
37.25,-100.75,2020,8,29,12.48,4.83,3.49,3.96
37.25,-100.25,2020,8,29,12.48,4.81,3.49,3.08
37.25,-99.75,2020,8,29,12.41,5,3.77,3.1
37.25,-99.25,2020,8,29,12.33,5.31,3.77,4.01
37.25,-98.75,2020,8,29,12.43,5.47,2.6,5.77
37.25,-98.25,2020,8,29,12.77,5.49,2.6,5.25
37.25,-97.75,2020,8,29,13.27,5.34,2.53,5.82
37.25,-97.25,2020,8,29,13.82,5.17,2.53,6.32
37.25,-96.75,2020,8,29,14.26,5,2.4,7.13
32.75,-101.25,2020,8,30,11.39,4.66,6.81,0.11
32.75,-100.75,2020,8,30,11.83,4.71,6.74,0.17
32.75,-100.25,2020,8,30,12.4,4.8,6.74,0.63
32.75,-99.75,2020,8,30,13.13,4.85,6.61,1.49
32.75,-99.25,2020,8,30,13.97,4.83,6.61,2.21
32.75,-98.75,2020,8,30,14.83,4.71,6.13,1.8
32.75,-98.25,2020,8,30,15.96,4.41,6.13,1.56
32.75,-97.75,2020,8,30,16.49,4.46,5.68,1.53
32.75,-97.25,2020,8,30,16.96,4.36,5.68,3.28
32.75,-96.75,2020,8,30,17.53,4.38,4.51,5.99
33.25,-101.25,2020,8,30,12.02,4.55,6.3,0.37
33.25,-100.75,2020,8,30,12.61,4.51,6.68,0.73
33.25,-100.25,2020,8,30,13.27,4.49,6.68,2.02
33.25,-99.75,2020,8,30,14.11,4.44,6.63,4.21
33.25,-99.25,2020,8,30,15.08,4.41,6.63,6.21
33.25,-98.75,2020,8,30,15.98,4.36,6.5,5.88
33.25,-98.25,2020,8,30,16.77,4.29,6.5,3.85
33.25,-97.75,2020,8,30,17.16,4.27,5.93,3.81
33.25,-97.25,2020,8,30,17.59,4.23,5.93,5.56
33.25,-96.75,2020,8,30,17.93,4.4,6.23,7.19
33.75,-101.25,2020,8,30,12.75,4.12,6.3,0.83
33.75,-100.75,2020,8,30,13.55,3.85,6.68,1.69
33.75,-100.25,2020,8,30,14.41,3.72,6.68,4.42
33.75,-99.75,2020,8,30,15.41,3.76,6.63,8.53
33.75,-99.25,2020,8,30,16.47,3.92,6.63,12.22
33.75,-98.75,2020,8,30,17.35,4,6.5,12.36
33.75,-98.25,2020,8,30,17.68,4.09,6.5,8.01
33.75,-97.75,2020,8,30,17.71,4.14,5.93,6.85
33.75,-97.25,2020,8,30,17.86,4.15,5.93,7.29
33.75,-96.75,2020,8,30,17.89,4.27,6.23,5.83
34.25,-101.25,2020,8,30,13.35,3.89,5.2,1.15
34.25,-100.75,2020,8,30,14.27,3.21,6.7,2.18
34.25,-100.25,2020,8,30,15.26,2.96,6.7,5.86
34.25,-99.75,2020,8,30,16.27,3.04,6.65,11.13
34.25,-99.25,2020,8,30,17.2,3.32,6.65,15.71
34.25,-98.75,2020,8,30,17.9,3.58,6.61,16.06
34.25,-98.25,2020,8,30,18.14,3.75,6.61,10.81
34.25,-97.75,2020,8,30,17.97,3.85,6.53,8.01
34.25,-97.25,2020,8,30,17.95,3.8,6.53,7.33
34.25,-96.75,2020,8,30,17.8,3.78,6.1,4.27
34.75,-101.25,2020,8,30,13.55,4.27,5.2,1.31
34.75,-100.75,2020,8,30,14.51,3.37,6.7,2.36
34.75,-100.25,2020,8,30,15.48,3.08,6.7,5.22
34.75,-99.75,2020,8,30,16.28,3.17,6.65,8.92
34.75,-99.25,2020,8,30,16.85,3.29,6.65,11.78
34.75,-98.75,2020,8,30,17.27,3.37,6.61,11.42
34.75,-98.25,2020,8,30,17.61,3.4,6.61,7.86
34.75,-97.75,2020,8,30,17.59,3.42,6.53,5.49
34.75,-97.25,2020,8,30,17.59,3.32,6.53,5.72
34.75,-96.75,2020,8,30,17.51,3.2,6.1,4.52
35.25,-101.25,2020,8,30,13.39,4.72,6.42,1.43
35.25,-100.75,2020,8,30,14.24,4.02,6.66,2.9
35.25,-100.25,2020,8,30,15.08,3.58,6.66,4.3
35.25,-99.75,2020,8,30,15.64,3.6,6.62,5.28
35.25,-99.25,2020,8,30,15.9,3.58,6.62,5.46
35.25,-98.75,2020,8,30,16.02,3.5,6.57,4.43
35.25,-98.25,2020,8,30,16.24,3.4,6.57,2.81
35.25,-97.75,2020,8,30,16.38,3.31,6.48,1.89
35.25,-97.25,2020,8,30,16.48,3.16,6.48,3.07
35.25,-96.75,2020,8,30,16.66,3.02,6.37,4.63
35.75,-101.25,2020,8,30,13.02,4.39,6.42,1.35
35.75,-100.75,2020,8,30,13.68,4.12,6.66,2.65
35.75,-100.25,2020,8,30,14.4,3.9,6.66,3.18
35.75,-99.75,2020,8,30,14.87,3.8,6.62,3
35.75,-99.25,2020,8,30,14.99,3.7,6.62,2.31
35.75,-98.75,2020,8,30,14.95,3.52,6.57,1.49
35.75,-98.25,2020,8,30,15.03,3.29,6.57,0.66
35.75,-97.75,2020,8,30,15.14,3.13,6.48,0.33
35.75,-97.25,2020,8,30,15.16,3.04,6.48,1.15
35.75,-96.75,2020,8,30,15.47,2.95,6.37,3.14
36.25,-101.25,2020,8,30,12.59,3.63,6.11,0.85
36.25,-100.75,2020,8,30,12.93,3.73,6.44,1.15
36.25,-100.25,2020,8,30,13.55,3.86,6.44,1.21
36.25,-99.75,2020,8,30,14.03,3.91,6.57,1.03
36.25,-99.25,2020,8,30,14.23,3.77,6.57,0.71
36.25,-98.75,2020,8,30,14.28,3.43,6.51,0.4
36.25,-98.25,2020,8,30,14.45,3.14,6.51,0.18
36.25,-97.75,2020,8,30,14.54,3.02,6.16,0.1
36.25,-97.25,2020,8,30,14.39,3.02,6.16,0.52
36.25,-96.75,2020,8,30,14.57,3.02,5.2,1.58
36.75,-101.25,2020,8,30,12.43,3.29,6.11,0.27
36.75,-100.75,2020,8,30,12.49,3.52,6.44,0.16
36.75,-100.25,2020,8,30,12.92,3.65,6.44,0.1
36.75,-99.75,2020,8,30,13.34,3.71,6.57,0.07
36.75,-99.25,2020,8,30,13.6,3.59,6.57,0.04
36.75,-98.75,2020,8,30,13.73,3.24,6.51,0.02
36.75,-98.25,2020,8,30,13.97,3.01,6.51,0.12
36.75,-97.75,2020,8,30,14.05,2.9,6.16,0.08
36.75,-97.25,2020,8,30,13.89,2.83,6.16,0.36
36.75,-96.75,2020,8,30,13.94,2.84,5.2,1.24
37.25,-101.25,2020,8,30,12.38,3.5,6.63,0.05
37.25,-100.75,2020,8,30,12.36,3.54,6.56,0.05
37.25,-100.25,2020,8,30,12.58,3.55,6.56,0.05
37.25,-99.75,2020,8,30,12.84,3.56,6.51,0.06
37.25,-99.25,2020,8,30,13.03,3.48,6.51,0.05
37.25,-98.75,2020,8,30,13.07,3.24,6.28,0.03
37.25,-98.25,2020,8,30,13.15,2.99,6.28,0.11
37.25,-97.75,2020,8,30,13.19,2.77,5.58,0.08
37.25,-97.25,2020,8,30,13.11,2.47,5.58,0.39
37.25,-96.75,2020,8,30,13.23,2.28,3.77,1.26
32.75,-101.25,2020,8,31,13.99,4.56,4.12,11.73
32.75,-100.75,2020,8,31,14.85,4.65,4.64,13.68
32.75,-100.25,2020,8,31,15.02,4.7,4.64,10.01
32.75,-99.75,2020,8,31,15.14,4.77,4.59,5.62
32.75,-99.25,2020,8,31,15.51,4.91,4.59,2.99
32.75,-98.75,2020,8,31,16.11,5.08,4.92,2.17
32.75,-98.25,2020,8,31,16.73,4.9,4.92,1.31
32.75,-97.75,2020,8,31,17.2,4.85,6.24,1.34
32.75,-97.25,2020,8,31,17.63,4.62,6.24,1.54
32.75,-96.75,2020,8,31,18.11,4.4,5.96,1.9
33.25,-101.25,2020,8,31,13.31,3.85,3.35,7.79
33.25,-100.75,2020,8,31,14.42,3.95,3.76,9.77
33.25,-100.25,2020,8,31,15.11,4.04,3.76,8.82
33.25,-99.75,2020,8,31,15.72,4.18,3.64,7.29
33.25,-99.25,2020,8,31,16.42,4.34,3.64,6.57
33.25,-98.75,2020,8,31,17.17,4.47,3.17,7.08
33.25,-98.25,2020,8,31,17.55,4.44,3.17,5.35
33.25,-97.75,2020,8,31,17.99,4.39,3.14,4.99
33.25,-97.25,2020,8,31,18.4,4.36,3.14,4.84
33.25,-96.75,2020,8,31,18.87,4.4,2.94,5.25
33.75,-101.25,2020,8,31,12.76,3.21,3.35,3.56
33.75,-100.75,2020,8,31,13.91,3.07,3.76,5.14
33.75,-100.25,2020,8,31,14.99,3.3,3.76,5.88
33.75,-99.75,2020,8,31,16.13,3.67,3.64,6.86
33.75,-99.25,2020,8,31,17.28,4.05,3.64,8.93
33.75,-98.75,2020,8,31,18.22,4.23,3.17,12.66
33.75,-98.25,2020,8,31,18.36,4.29,3.17,13.79
33.75,-97.75,2020,8,31,18.52,4.36,3.14,12.2
33.75,-97.25,2020,8,31,18.75,4.58,3.14,11.61
33.75,-96.75,2020,8,31,19.32,4.7,2.94,13.38
34.25,-101.25,2020,8,31,12.67,3.76,4.32,1.59
34.25,-100.75,2020,8,31,13.73,3.12,5.55,2.09
34.25,-100.25,2020,8,31,14.91,2.73,5.55,2.92
34.25,-99.75,2020,8,31,16.23,3.03,4.98,4.45
34.25,-99.25,2020,8,31,17.52,3.68,4.98,7.44
34.25,-98.75,2020,8,31,18.42,4.32,4.06,13.06
34.25,-98.25,2020,8,31,18.54,4.47,4.06,21.88
34.25,-97.75,2020,8,31,18.49,4.64,4.28,23.58
34.25,-97.25,2020,8,31,18.64,4.92,4.28,25.24
34.25,-96.75,2020,8,31,19.35,4.99,2.66,28.78
34.75,-101.25,2020,8,31,12.61,3.74,4.32,1.03
34.75,-100.75,2020,8,31,13.77,3.37,5.55,0.8
34.75,-100.25,2020,8,31,14.99,2.85,5.55,1.07
34.75,-99.75,2020,8,31,16.16,2.56,4.98,1.86
34.75,-99.25,2020,8,31,17.16,2.82,4.98,3.82
34.75,-98.75,2020,8,31,17.82,3.99,4.06,8.17
34.75,-98.25,2020,8,31,18.15,4.5,4.06,21.17
34.75,-97.75,2020,8,31,18.19,4.82,4.28,32.18
34.75,-97.25,2020,8,31,18.43,5.11,4.28,37.44
34.75,-96.75,2020,8,31,19.13,5.19,2.66,38.51
35.25,-101.25,2020,8,31,11.81,3.47,6.41,0.49
35.25,-100.75,2020,8,31,13.05,3.36,6.61,0.24
35.25,-100.25,2020,8,31,14.3,3.12,6.61,0.22
35.25,-99.75,2020,8,31,15.4,2.83,6.56,0.5
35.25,-99.25,2020,8,31,16.28,2.64,6.56,1.49
35.25,-98.75,2020,8,31,17,2.96,6.25,3.95
35.25,-98.25,2020,8,31,17.64,3.64,6.25,12.55
35.25,-97.75,2020,8,31,17.9,4.38,5.98,25.2
35.25,-97.25,2020,8,31,18.22,4.95,5.98,30.81
35.25,-96.75,2020,8,31,18.81,5.22,5.04,29.76
35.75,-101.25,2020,8,31,10.54,3.36,6.41,0.16
35.75,-100.75,2020,8,31,11.56,3.35,6.61,0.05
35.75,-100.25,2020,8,31,12.69,3.36,6.61,0.03
35.75,-99.75,2020,8,31,13.74,3.37,6.56,0.25
35.75,-99.25,2020,8,31,14.74,3.38,6.56,1.1
35.75,-98.75,2020,8,31,15.85,3.4,6.25,3.14
35.75,-98.25,2020,8,31,17.12,3.2,6.25,7.55
35.75,-97.75,2020,8,31,17.89,3.51,5.98,13.43
35.75,-97.25,2020,8,31,18.3,4.24,5.98,16.58
35.75,-96.75,2020,8,31,18.61,4.95,5.04,16.78
36.25,-101.25,2020,8,31,9.42,3.67,6.36,0.06
36.25,-100.75,2020,8,31,10.1,3.76,6.43,0.02
36.25,-100.25,2020,8,31,11,3.88,6.43,0.01
36.25,-99.75,2020,8,31,11.97,4.03,5.75,0.14
36.25,-99.25,2020,8,31,13.02,4.14,5.75,0.67
36.25,-98.75,2020,8,31,14.25,4.08,5.46,2.03
36.25,-98.25,2020,8,31,15.99,3.63,5.46,5.76
36.25,-97.75,2020,8,31,17.31,3.19,6.12,6.57
36.25,-97.25,2020,8,31,18.06,3.41,6.12,8
36.25,-96.75,2020,8,31,18.48,4.33,5.91,10.49
36.75,-101.25,2020,8,31,8.52,4.31,6.36,0
36.75,-100.75,2020,8,31,8.97,4.49,6.43,0
36.75,-100.25,2020,8,31,9.7,4.62,6.43,0
36.75,-99.75,2020,8,31,10.63,4.7,5.75,0
36.75,-99.25,2020,8,31,11.69,4.7,5.75,0.08
36.75,-98.75,2020,8,31,12.81,4.48,5.46,0.34
36.75,-98.25,2020,8,31,14.45,3.94,5.46,2.47
36.75,-97.75,2020,8,31,15.95,3.29,6.12,1.91
36.75,-97.25,2020,8,31,17.2,2.82,6.12,3.01
36.75,-96.75,2020,8,31,18.17,3.15,5.91,6.37
37.25,-101.25,2020,8,31,8.01,4.98,6.67,0.01
37.25,-100.75,2020,8,31,8.38,5.3,6.57,0.01
37.25,-100.25,2020,8,31,8.97,5.44,6.57,0
37.25,-99.75,2020,8,31,9.76,5.49,5.61,0
37.25,-99.25,2020,8,31,10.7,5.48,5.61,0.01
37.25,-98.75,2020,8,31,11.68,5.31,4.62,0.05
37.25,-98.25,2020,8,31,12.98,4.86,4.62,0.64
37.25,-97.75,2020,8,31,14.42,4.32,3.52,0.69
37.25,-97.25,2020,8,31,15.87,3.61,3.52,1.43
